"['9.1', '45']",11,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553594918.jpg,True,2129039,"['剧情', '喜剧', '动画', '冒险']",['美国'],飞屋环游记,https://movie.douban.com/subject/2129039/,2009-08-04,21,1375498,9.1,"['爱德华·阿斯纳', '克里斯托弗·普卢默', '乔丹·长井', '鲍勃·彼德森', '德尔罗伊·林多', '杰罗姆·兰福特', '约翰·拉森贝格', '大卫·卡耶', '艾丽·道克特', '杰里米·利里', '米凯·麦高万', '丹尼·曼恩', '唐纳德·富利洛夫', '杰斯·哈梅尔', '乔什·库雷', '彼特·道格特', '布兰达∙查普曼', '泰迪·牛顿', '保罗·伊丁', '托尼·弗希勒', '雪莉·琳恩']",False
"['9.1', '45']",12,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,True,1293839,"['喜剧', '剧情', '爱情']",['美国'],罗马假日,https://movie.douban.com/subject/1293839/,1953-08-20,34,978384,9.1,"['奥黛丽·赫本', '格利高里·派克', '埃迪·艾伯特', '哈特利·鲍尔', '哈考特·威廉姆斯', '玛格丽特·罗林斯', '托里奥·卡米纳提', '保罗·卡利尼', '克劳迪奥·埃尔梅利', '保拉·布鲁布尼', '里佐·弗雷多里佐', '劳拉·索拉里', 'Gorella Gori', 'Armando Annuale', '毛里齐奥·阿雷纳', 'Silvio Bagolini', 'Gildo Bocci', '弗兰科·科尔萨罗', 'John Cortay', 'Vittoria Crispo', 'Sidney Gordon', 'Luigi Moneta', 'Piero Pastore', '米莫·波利', 'Carlo Rizzo', 'Gianna Segale', '阿梅代奥·特里利', '海伦·塔布斯', '马科·图里', 'Joop van Hulzen', '凯瑟琳·惠勒', 'Judy Wyler', '陆建艺', '金毅']",False
"['9.1', '45']",13,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,True,1293350,"['剧情', '喜剧', '犯罪']",['英国'],两杆大烟枪,https://movie.douban.com/subject/1293350/,1998-08-28,26,617012,9.1,"['杰森·弗莱明', '德克斯特·弗莱彻', '尼克·莫兰', '杰森·斯坦森', '斯蒂文·麦金托什', '尼古拉斯·罗尔', '维尼·琼斯', '蓝尼·麦克林', 'P.H.莫里亚蒂', '弗兰克·哈珀', '史蒂夫·斯威尼', '哈吉·利弗', '罗尼·福克斯', '斯蒂芬·马库斯', '瓦斯·布莱克伍德', '斯汀', '杰克·亚伯拉罕', '罗伯·布莱顿', '薇拉·黛', '阿兰·福德', '席德·戈尔德', '丹尼·约翰-儒勒', '维克多·麦奎尔', '安德鲁·蒂曼', '马修·沃恩', '布拉德·雅各布维茨']",False
"['9.0', '45']",14,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg,True,26752088,"['剧情', '喜剧']",['中国大陆'],我不是药神,https://movie.douban.com/subject/26752088/,2018-07-05,36,2177576,9.0,"['徐峥', '王传君', '周一围', '谭卓', '章宇', '杨新鸣', '王佳佳', '王砚辉', '贾弘逍', '龚蓓苾', '宁浩', '李乃文', '岳小军', '苇青', '富冠铭', '巴拉特·巴蒂', '喜利图', '张海艳', '朱耕佑', '张子贤', '邓飞', '任洛敏', '杜子蓝', '刘兴雷', '杜家毅', '宁晓志', '刘頔', '马千壹', '石强', '甘昀宸', '何李宁', '陈翃', '姜蓉蓉', '吴健', '朱卫民', '金宸邦']",False
"['9.0', '45']",15,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg,True,3742360,"['剧情', '喜剧', '动作', '西部']","['中国大陆', '中国香港']",让子弹飞,https://movie.douban.com/subject/3742360/,2010-12-16,32,1762418,9.0,"['姜文', '葛优', '周润发', '刘嘉玲', '陈坤', '张默', '姜武', '周韵', '廖凡', '姚橹', '邵兵', '苗圃', '冯小刚', '胡军', '马珂', '白冰', '杜奕衡', '李静', '胡明', '危笑', '杨奇雨', '赵铭', '马元', '宣晓鸣', '绀野千春', '郭俊立', '姜洪齐', '吴昔果', '岳红', '沙瑀', '陈磊', '文祥']",False
"['9.0', '45']",16,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,True,1299398,"['喜剧', '爱情', '奇幻', '古装']","['中国香港', '中国大陆']",大话西游之月光宝盒,https://movie.douban.com/subject/1299398/,2014-10-24,15,1260863,9.0,"['周星驰', '吴孟达', '罗家英', '蓝洁瑛', '莫文蔚', '江约诚', '陆树铭', '刘镇伟', '朱茵', '李健仁', '李宝龙', '蔡少芬', '胡立成', '许敬义', '侯艳']",False
"['9.1', '45']",17,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg,True,1293460,"['喜剧', '歌舞', '爱情']",['美国'],雨中曲,https://movie.douban.com/subject/1293460/,1952-04-11,53,237585,9.1,"['吉恩·凯利', '唐纳德·奥康纳', '黛比·雷诺斯', '简·哈根', '米勒德·米切尔', '赛德·查里斯', '达格拉斯·福雷', '丽塔·莫雷诺', '道恩·艾达丝', 'John Albright', 'Betty Allen', 'Bette Arlen', 'David Bair', '玛格丽特·伯特', 'Madge Blake', 'Gail Bonney', 'Chet Brandenburg', '梅·克拉克', 'Harry Cody', 'Chick Collins', 'Pat Conway', 'Jeanne Coyne', 'Fred Datig Jr.', '凯·德利斯', 'John Dodsworth', '金·多诺万', 'Phil Dunham', '海伦·艾比罗克', 'Richard Emory', 'Tommy Farrell', 'Ernie Flatt', '贝丝·弗劳尔斯', '罗伯特·福捷', 'Dan Foster', 'Robert Foulk', 'Eric Freeman', '凯瑟琳·弗里曼', '兰斯·富勒', '杰克·乔治', 'John George', 'Inez Gorman', 'A. Cameron Grant', 'Beatrice Gray', 'William Hamel', '山姆·哈里斯', 'Timmy Hawkins', 'Jean Heremans', '斯图尔特·霍姆斯', '肯纳G.肯普', '迈克·拉里', '乔伊·兰辛', 'William F. Leicester', 'Sylvia Lewis']",False
"['9.0', '45']",18,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,False,1303037,"['剧情', '喜剧', '爱情', '同性', '家庭']","['中国台湾', '美国']",喜宴,https://movie.douban.com/subject/1303037/,1993-08-04,13,381736,9.0,"['赵文瑄', '归亚蕾', '郎雄', '金素梅', '米切尔·利希藤斯坦', '迈克尔·加斯顿', '许永德', '尼尔·哈夫', '李淳', '汉娜·沙利文', '杨元提', '姚培德', '李安']",False
"['9.0', '45']",19,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p488255145.jpg,True,3072124,"['剧情', '喜剧', '动画']","['澳大利亚', '美国']",玛丽和马克思,https://movie.douban.com/subject/3072124/,2009-01-15,13,430793,9.0,"['托妮·科莱特', '菲利普·塞默·霍夫曼', '巴瑞·哈姆弗莱斯', '艾瑞克·巴纳', '贝塔尼·维特莫尔', '蕾妮·盖耶', '伊恩·莫利·梅尔德伦', '朱莉·福塞斯', '约翰·弗劳思', '克里斯托弗·马西', '卡罗琳·莎士比亚-艾伦', '琳恩·史密斯', '迈克尔·延纳']",False
"['8.9', '45']",20,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2531065411.jpg,True,27060077,"['剧情', '喜剧', '传记', '音乐']","['美国', '中国大陆']",绿皮书,https://movie.douban.com/subject/27060077/,2019-03-01,44,1717547,8.9,"['维果·莫腾森', '马赫沙拉·阿里', '琳达·卡德里尼', '塞巴斯蒂安·马尼斯科', '迪米特·D·马里诺夫', '迈克·哈顿', 'P·J·伯恩', '乔·柯蒂斯', '玛姬·尼克松', '冯·刘易斯', '乔恩·索特兰', '唐·斯达克', '安东尼·曼加诺', '保罗·斯隆', '珍娜·劳伦索', '肯尼斯·以色列', '伊克博·塞巴', '尼克·瓦莱隆加', '大卫·安', '迈克·切罗内', '杰拉尔丁·辛格', '马丁·巴特斯·布拉德福德', '格拉伦·布莱恩特·班克斯', '汤姆·维图', '夏恩·帕特洛', '丹尼斯·W·霍尔', '吉姆·克洛克', '戴恩·罗兹', '布赖恩·斯特帕尼克', '乔恩·迈克尔·戴维斯', '布莱恩·库瑞', '托尼亚·马尔多纳多', '加文·莱尔·弗雷', '奎恩·达菲', '哈里森·斯通', '比利·布里德', '莱斯利·卡斯泰', '克雷格·迪弗朗西亚', '大卫·卡拉维', '瑞奇·缪斯', '托尼·查普曼·斯蒂尔', '伊桑·艾哈特', '詹姆斯·W·埃弗莫尔', 'Frank Vallelonga']",False
"['9.0', '45']",21,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p456703618.jpg,True,1310177,"['剧情', '喜剧', '动画']",['日本'],东京教父,https://movie.douban.com/subject/1310177/,2003-11-08,35,247463,9.0,"['江守彻', '梅垣义明', '冈本绫', '饭塚昭三', '加藤精三', '石丸博也', '槐柳二', '屋良有作', '寺濑今日子', '能登麻美子', '大塚明夫', '小山力也', '宇垣秀成', '小形满', '芝原智矢子', '竹口安芸子', '伊藤和晃', '古田信幸', '汤屋敦子', '堀川仁', '风间勇刀', '最上嗣生', '园部好德', '川濑晶子', '柴田理惠', '犬山犬子', '山寺宏一', '柚木凉香', '进藤尚美', '川原庆久', '麻生智久', '铃森勘司', '金田朋子', '藤原启治', '兴梠里美']",False
"['8.9', '45']",22,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2183539003.jpg,True,11525673,"['剧情', '喜剧', '冒险']","['美国', '德国', '英国']",布达佩斯大饭店,https://movie.douban.com/subject/11525673/,2014-02-06,34,982964,8.9,"['拉尔夫·费因斯', '托尼·雷沃罗利', '阿德里安·布罗迪', '威廉·达福', '裘德·洛', '爱德华·诺顿', '西尔莎·罗南', '蒂尔达·斯文顿', '比尔·默瑞', '蕾雅·赛杜', '欧文·威尔逊', '詹森·舒瓦兹曼', '马修·阿马立克', 'F·默里·亚伯拉罕', '汤姆·威尔金森', '杰夫·高布伦', '哈威·凯特尔', '华莱士·沃洛达斯基', '瓦里丝·阿卢瓦利亚', '加布里埃尔·拉什', '野村训市', '丽萨·克鲁泽', '吴永庆', '戈洛·欧拉', '杰拉·尼曼', '费舍·史蒂芬斯', '鲍勃·巴拉班', '卡尔·马克维斯', '弗洛里安·卢卡斯', '吉塞尔达·沃洛迪', '拉里·派恩', '尼尔·哈夫', '汉勒斯·魏格纳', '卢卡斯·赫奇斯']",False
"['8.9', '45']",23,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg,True,1291832,"['剧情', '喜剧', '犯罪']",['美国'],低俗小说,https://movie.douban.com/subject/1291832/,1994-05-12,25,867250,8.9,"['约翰·特拉沃尔塔', '乌玛·瑟曼', '阿曼达·普拉莫', '蒂姆·罗斯', '塞缪尔·杰克逊', '菲尔·拉马', '布鲁斯·威利斯', '弗兰克·威利', '布尔·斯蒂尔斯', '文·瑞姆斯', '劳拉·拉芙蕾丝', '保罗·考尔德伦', '布罗娜·加拉赫', '罗姗娜·阿奎特', '埃里克·斯托尔兹', '玛丽亚·德·梅黛洛', '昆汀·塔伦蒂诺', '史蒂夫·布西密', '克里斯托弗·沃肯', '哈威·凯特尔', '彼得·格林纳', '安琪拉·琼斯', '阿尼·萨瓦', 'Stephen Hibbert', '苏珊·格里菲斯']",False
"['9.2', '45']",24,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1960167314.jpg,True,1295646,"['喜剧', '剧情', '战争']",['美国'],大独裁者,https://movie.douban.com/subject/1295646/,1940-10-15,9,83479,9.2,"['查理·卓别林', '宝莲·高黛', '杰克·奥克', '雷金纳德·加德纳', '邱岳峰', '亨利·丹尼尔', '卡特·德黑文', '格蕾斯·海尔', '比利·吉尔伯特']",False
"['8.9', '45']",25,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2620392435.jpg,True,1293359,"['剧情', '喜剧']",['日本'],菊次郎的夏天,https://movie.douban.com/subject/1293359/,2020-09-25,15,617440,8.9,"['北野武', '关口雄介', '岸本加世子', '吉行和子', '细川典江', '大家由祐子', '磨赤儿', '铃木忠幸', '井手博士', '今村鼠', '兼子二郎', '田中要次', '小岛可奈子', '诹访太朗', '筒井真理子']",False
"['8.9', '45']",26,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg,False,10777687,"['剧情', '喜剧', '家庭']",['韩国'],7号房的礼物,https://movie.douban.com/subject/10777687/,2013-01-23,22,576808,8.9,"['柳承龙', '朴信惠', '郑镇荣', '金正泰', '吴达洙', '朴元尚', '郑满植', '葛素媛', '李柱灿', '赵德贤', '全宪泰', '姜睿序', '韩利进', '崔录运', '尹善宇', '吕茂英', '金基天', '吴昌庆', '卢康民', '郑熙泰', '郑涵妃', '赵在允']",False
"['8.9', '45']",27,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg,True,1858711,"['喜剧', '动画', '奇幻', '冒险']",['美国'],玩具总动员3,https://movie.douban.com/subject/1858711/,2010-06-16,35,540434,8.9,"['汤姆·汉克斯', '蒂姆·艾伦', '琼·库萨克', '尼德·巴蒂', '唐·里克斯', '迈克尔·基顿', '裘蒂·班森', '伊瑞克·冯·迪滕', '泰迪·牛顿', '罗里·艾伦', '李·厄米', '贝雅翠丝·米勒', '埃米莉·哈恩', '童自荣', '齐凡克·塔里图格', '理查德·坎德', '约翰·莫里斯', '雪莉·琳恩', '杰克·安杰尔', '户田惠子', '乌比·戈德堡', '巴德·乐凯', '约翰·拉森贝格', '劳里·梅特卡夫', '提摩西·道尔顿', '邦尼·亨特', '华莱士·肖恩', '李·昂克里奇', '爱丝黛儿·哈里斯', '布莱克·克拉克', '克里斯汀·沙尔', '玻伦·萨特', '唐泽寿明', '古明华', '杰夫·格尔林']",False
"['9.2', '45']",28,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2649579601.jpg,True,34908189,"['喜剧', '爱情']",['美国'],老友记重聚特辑,https://movie.douban.com/subject/34908189/,2021-05-27,33,75613,9.2,"['詹妮弗·安妮斯顿', '柯特妮·考克斯', '马修·派瑞', '大卫·休默', '丽莎·库卓', '马特·勒布朗', '瑞茜·威瑟斯彭', 'Lady Gaga', '大卫·贝克汉姆', '贾斯汀·比伯', '詹姆斯·柯登', '辛迪·克劳馥', '卡拉·迪瓦伊', '埃利奥特·古尔德', '基特·哈灵顿', '拉里·哈金', '敏迪·卡灵', '托马斯·列农', '克里斯蒂娜·皮克勒斯', '汤姆·塞立克', '詹姆斯·迈克尔·泰勒', '玛姬·惠勒', '马拉拉·尤萨夫扎伊', '金南俊', '凯文·布莱特', '玛尔塔·考夫曼', '大卫·克拉尼', '金硕珍', '郑号锡', '朴智旻', '金泰亨', '田柾国', '闵玧其']",False
"['8.9', '45']",29,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg,True,1296909,"['喜剧', '战争']","['法国', '英国']",虎口脱险,https://movie.douban.com/subject/1296909/,1966-12-08,33,268247,8.9,"['路易·德·菲奈斯', '布尔维尔', '克劳迪奥·布鲁克', '安德丽·帕里西', '科莱特·布罗塞', '迈克·马歇尔', '玛丽·马凯', '皮埃尔·贝尔坦', '本诺·施特岑巴赫', '玛丽·杜布瓦', '特里-托马斯', '西戈德·拉普', '赖因哈德·科尔德霍夫', '赫尔穆特·施奈德', '保罗·普雷博伊斯特', '汉斯·迈尔', '居伊·格罗索', '米歇尔·莫多', '彼得·雅各布', '吕迪·勒努瓦', '诺埃尔·达扎尔', '皮埃尔·鲁塞尔', '皮埃尔·巴斯蒂安', '雅克·萨布隆', '玛格·阿夫里尔', '雅克·博杜因', '加布里埃尔·戈班', '保罗·梅塞', '亨利·热内斯', '童自荣', '严崇德', '于鼎', '尚华']",False
"['8.8', '45']",30,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,True,1291543,"['动作', '喜剧', '犯罪', '奇幻']","['中国大陆', '中国香港']",功夫,https://movie.douban.com/subject/1291543/,2004-12-23,35,1191527,8.8,"['周星驰', '元秋', '元华', '黄圣依', '梁小龙', '陈国坤', '田启文', '林子聪', '林雪', '冯克安', '释彦能', '冯小刚', '袁祥仁', '张一白', '赵志凌', '董志华', '何文辉', '陈凯师', '贾康熙', '林子善', '任珈锐', '王仕颖', '冯勉恒', '范湉湉', '杨能', '黄锐民', '姜瑰瑾', '丁小龙', '张明明', '阮昊天', '钱升玮', '林志泰', '程守一', '沈悦', '朱剑峰']",False
"['8.8', '45']",31,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg,False,1302425,"['喜剧', '剧情', '爱情']",['中国香港'],喜剧之王,https://movie.douban.com/subject/1302425/,1999-02-13,21,1004638,8.8,"['周星驰', '张柏芝', '莫文蔚', '吴孟达', '林子善', '田启文', '李兆基', '成龙', '李思捷', '郑文辉', '胡立成', '明德丰', '戚务振', '冯勉恒', '郑祖', '袁富华', '侯焕玲', '徐志雄', '叶竞生', '陈宝骏', '戴龙']",False
"['9.1', '45']",32,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p855075428.jpg,True,3796613,['喜剧'],['法国'],与玛格丽特的午后,https://movie.douban.com/subject/3796613/,2010-06-02,14,88763,9.1,"['热拉尔·德帕迪约', '吉赛勒·卡扎德絮', '帕特里克·伯利奇', '弗朗索瓦-格扎维埃·德梅松', '莫拉娜', '让-弗朗索瓦·斯泰弗南', '克莱尔·莫里耶', '索菲·吉耶曼', '梅兰妮·贝尔内尔', '莱耶·塞伦', '安妮吕丢尔勒克', '布鲁诺·列治', '马蒂厄达昂', '杰罗姆·德尚']",False
"['8.8', '45']",33,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597918718.jpg,False,1295409,"['剧情', '喜剧', '动作', '犯罪']",['中国香港'],纵横四海,https://movie.douban.com/subject/1295409/,1991-02-02,14,440756,8.8,"['周润发', '张国荣', '钟楚红', '朱江', '曾江', '胡枫', '唐宁', '邓一君', '唐家辉', '何锦满', '韩俊', '冯雪瑞', '胡大为', '蔡国强']",False
"['8.8', '45']",34,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg,True,10577869,"['喜剧', '爱情', '奇幻']",['英国'],时空恋旅人,https://movie.douban.com/subject/10577869/,2013-09-04,44,707571,8.8,"['多姆纳尔·格里森', '瑞秋·麦克亚当斯', '比尔·奈伊', '莉迪亚·威尔逊', '琳赛·邓肯', '理查德·科德里', '约书亚·麦圭尔', '汤姆·霍兰德尔', '玛格特·罗比', '维尔·梅里克', '凡妮莎·柯比', '汤姆·休斯', '哈利·海顿-佩顿', '米切尔·马伦', '丽莎·艾科恩', '珍妮·莱恩斯福德', '菲利普-沃斯', '凯瑟琳·斯戴曼', '汤姆·斯托顿', '安部春香', '李·阿斯奎斯-柯', '理查德·班克斯', '保罗·布莱克维尔', '贝恩·科拉科', '格拉姆·柯里', '罗薇娜·戴蒙德', '约翰·达根', '迪诺·法赞尼', '内芙·加切夫', '理查德·E·格兰特', '理查德·格雷弗斯', '李·尼古拉斯·哈里斯', '理查德·赫德曼', '李仙湖', '马修·C·马蒂诺', '马汀·麦格', '艾莉克丝·摩尔', '艾薇·维', '艾莎·哈特', '黛博拉·罗桑', '弗朗西斯卡·祖琪妮', '朱莉·沃洛诺', '阿曼达·伦贝里', '尼可拉·芬恩']",False
